Lowest energy data for each cycleCycle	Lowest_Energy_REU
1481 	 33.385 
1482 	 33.385 
1483 	 33.385 
1484 	 33.385 
1485 	 33.385 
1486 	 33.385 
1487 	 33.385 
1488 	 33.385 
1489 	 33.385 
1490 	 33.385 
1491 	 33.385 
1492 	 33.385 
1493 	 33.385 
1494 	 33.385 
1495 	 33.385 
1496 	 33.385 
1497 	 33.385 
1498 	 33.385 
1499 	 33.385 
1500 	 33.385 
1501 	 33.385 
1502 	 33.385 
1503 	 33.385 
1504 	 33.385 
1505 	 33.385 
1506 	 33.385 
1507 	 33.385 
1508 	 33.385 
1509 	 33.385 
1510 	 33.385 
1511 	 33.385 
1512 	 33.385 
1513 	 33.385 
1514 	 33.385 
1515 	 33.385 
1516 	 33.385 
1517 	 33.385 
1518 	 33.385 
1519 	 33.385 
1520 	 33.385 
1521 	 33.385 
1522 	 33.385 
1523 	 33.385 
1524 	 33.385 
1525 	 33.385 
1526 	 33.385 
1527 	 33.385 
1528 	 33.385 
1529 	 33.385 
1530 	 33.385 
1531 	 33.385 
1532 	 33.385 
1533 	 33.385 
1534 	 33.385 
1535 	 33.385 
1536 	 33.385 
1537 	 33.385 
1538 	 33.385 
1539 	 33.385 
1540 	 33.385 
1541 	 33.385 
1542 	 33.385 
1543 	 33.385 
1544 	 33.385 
1545 	 33.385 
1546 	 33.385 
1547 	 33.385 
1548 	 33.385 
1549 	 33.385 
1550 	 33.385 
1551 	 33.385 
1552 	 33.385 
1553 	 33.385 
1554 	 33.385 
1555 	 33.385 
1556 	 33.385 
1557 	 33.385 
1558 	 33.385 
1559 	 33.385 
1560 	 33.385 
1561 	 33.385 
1562 	 33.385 
1563 	 33.385 
1564 	 33.385 
1565 	 33.385 
1566 	 33.385 
1567 	 33.385 
1568 	 33.385 
1569 	 33.385 
1570 	 33.385 
1571 	 33.385 
1572 	 33.385 
1573 	 33.385 
1574 	 33.385 
1575 	 33.385 
1576 	 33.385 
1577 	 33.385 
1578 	 33.385 
1579 	 33.385 
1580 	 33.385 
1581 	 33.385 
1582 	 33.385 
1583 	 33.385 
1584 	 33.385 
1585 	 33.385 
1586 	 33.385 
1587 	 33.385 
1588 	 33.385 
1589 	 33.385 
1590 	 33.385 
1591 	 33.385 
1592 	 33.385 
1593 	 33.385 
1594 	 33.385 
1595 	 33.385 
1596 	 33.385 
1597 	 33.385 
1598 	 33.385 
1599 	 33.385 
1600 	 33.385 
1601 	 33.385 
1602 	 33.385 
1603 	 33.385 
1604 	 33.385 
1605 	 33.385 
1606 	 33.385 
1607 	 33.385 
1608 	 33.385 
1609 	 33.385 
1610 	 33.385 
1611 	 33.385 
1612 	 33.385 
1613 	 33.385 
1614 	 33.385 
1615 	 33.385 
1616 	 33.385 
1617 	 33.385 
1618 	 33.385 
1619 	 33.385 
1620 	 33.385 
1621 	 33.385 
1622 	 33.385 
1623 	 33.385 
1624 	 33.385 
1625 	 33.385 
1626 	 33.385 
1627 	 33.385 
1628 	 33.385 
1629 	 33.385 
1630 	 33.385 
1631 	 33.385 
1632 	 33.385 
1633 	 33.385 
1634 	 33.385 
1635 	 33.385 
1636 	 33.385 
1637 	 33.385 
1638 	 33.385 
1639 	 33.385 
1640 	 33.385 
1641 	 33.385 
1642 	 33.385 
1643 	 33.385 
1644 	 33.385 
1645 	 33.385 
1646 	 33.385 
1647 	 33.385 
1648 	 33.385 
1649 	 33.385 
1650 	 33.385 
1651 	 33.385 
1652 	 33.385 
1653 	 33.385 
1654 	 33.385 
1655 	 33.385 
1656 	 33.385 
1657 	 33.385 
1658 	 33.385 
1659 	 33.385 
1660 	 33.385 
1661 	 33.385 
1662 	 33.385 
1663 	 33.385 
1664 	 33.385 
1665 	 33.385 
1666 	 33.385 
1667 	 33.385 
1668 	 33.385 
1669 	 33.385 
1670 	 33.385 
1671 	 33.385 
1672 	 33.385 
1673 	 33.385 
1674 	 33.385 
1675 	 33.385 
1676 	 33.385 
1677 	 33.385 
1678 	 33.385 
1679 	 33.385 
1680 	 33.385 
1681 	 33.385 
1682 	 33.385 
1683 	 33.385 
1684 	 33.385 
1685 	 33.385 
1686 	 33.385 
1687 	 33.385 
1688 	 33.385 
1689 	 33.385 
1690 	 33.385 
1691 	 33.385 
1692 	 33.385 
1693 	 33.385 
1694 	 33.385 
1695 	 33.385 
1696 	 33.385 
1697 	 33.385 
1698 	 33.385 
1699 	 33.385 
1700 	 33.385 
1701 	 33.385 
1702 	 33.385 
1703 	 33.385 
1704 	 33.385 
1705 	 33.385 
1706 	 33.385 
1707 	 33.385 
1708 	 33.385 
1709 	 33.385 
1710 	 33.385 
1711 	 33.385 
1712 	 33.385 
1713 	 33.385 
1714 	 33.385 
1715 	 33.385 
1716 	 33.385 
1717 	 33.385 
1718 	 33.385 
1719 	 33.385 
1720 	 33.385 
1721 	 33.385 
1722 	 33.385 
1723 	 33.385 
1724 	 33.385 
1725 	 33.385 
1726 	 33.385 
1727 	 33.385 
1728 	 33.385 
1729 	 33.385 
1730 	 33.385 
1731 	 33.385 
1732 	 33.385 
1733 	 33.385 
1734 	 33.385 
1735 	 33.385 
1736 	 33.385 
1737 	 33.385 
1738 	 33.385 
1739 	 33.385 
1740 	 33.385 
1741 	 33.385 
1742 	 33.385 
1743 	 33.385 
1744 	 33.385 
1745 	 33.385 
1746 	 33.385 
1747 	 33.385 
1748 	 33.385 
1749 	 33.385 
1750 	 33.385 
1751 	 33.385 
1752 	 33.385 
1753 	 33.385 
1754 	 33.385 
1755 	 33.385 
1756 	 33.385 
1757 	 33.385 
1758 	 33.385 
1759 	 33.385 
1760 	 33.385 
1761 	 33.385 
1762 	 33.385 
1763 	 33.385 
1764 	 33.385 
1765 	 33.385 
1766 	 33.385 
1767 	 33.385 
1768 	 33.385 
1769 	 33.385 
1770 	 33.385 
1771 	 33.385 
1772 	 33.385 
1773 	 33.385 
1774 	 33.385 
1775 	 33.385 
1776 	 33.385 
1777 	 33.385 
1778 	 33.385 
1779 	 33.385 
1780 	 33.385 
1781 	 33.385 
1782 	 33.385 
1783 	 33.385 
1784 	 33.385 
1785 	 33.385 
1786 	 33.385 
1787 	 33.385 
1788 	 33.385 
1789 	 33.385 
1790 	 33.385 
1791 	 33.385 
1792 	 33.385 
1793 	 33.385 
1794 	 33.385 
1795 	 33.385 
1796 	 33.385 
1797 	 33.385 
1798 	 33.385 
1799 	 33.385 
1800 	 33.385 
1801 	 33.385 
1802 	 33.385 
1803 	 33.385 
1804 	 33.385 
1805 	 33.385 
1806 	 33.385 
1807 	 33.385 
1808 	 33.385 
1809 	 33.385 
1810 	 33.385 
1811 	 33.385 
1812 	 33.385 
1813 	 33.385 
1814 	 33.385 
1815 	 33.385 
1816 	 33.385 
1817 	 33.385 
1818 	 33.385 
1819 	 33.385 
1820 	 33.385 
1821 	 33.385 
1822 	 33.385 
1823 	 33.385 
1824 	 33.385 
1825 	 33.385 
1826 	 33.385 
1827 	 33.385 
1828 	 33.385 
1829 	 33.385 
1830 	 33.385 
1831 	 33.385 
1832 	 33.385 
1833 	 33.385 
1834 	 33.385 
1835 	 33.385 
1836 	 33.385 
1837 	 33.385 
1838 	 33.385 
1839 	 33.385 
1840 	 33.385 
1841 	 33.385 
1842 	 33.385 
1843 	 33.385 
1844 	 33.385 
1845 	 33.385 
1846 	 33.385 
1847 	 33.385 
1848 	 33.385 
1849 	 33.385 
1850 	 33.385 
1851 	 33.385 
1852 	 33.385 
1853 	 33.385 
1854 	 33.385 
1855 	 33.385 
1856 	 33.385 
1857 	 33.385 
1858 	 33.385 
1859 	 33.385 
1860 	 33.385 
1861 	 33.385 
1862 	 33.385 
1863 	 33.385 
1864 	 33.385 
1865 	 33.385 
1866 	 33.385 
1867 	 33.385 
1868 	 33.385 
1869 	 33.385 
1870 	 33.385 
1871 	 33.385 
1872 	 33.385 
1873 	 33.385 
1874 	 33.385 
1875 	 33.385 
1876 	 33.385 
1877 	 33.385 
1878 	 33.385 
1879 	 33.385 
1880 	 33.385 
1881 	 33.385 
1882 	 33.339 
1883 	 33.339 
1884 	 33.339 
1885 	 33.339 
1886 	 33.339 
1887 	 33.339 
1888 	 33.339 
1889 	 33.339 
1890 	 33.339 
1891 	 33.339 
1892 	 33.339 
1893 	 33.339 
1894 	 33.339 
1895 	 33.339 
1896 	 33.339 
1897 	 33.339 
1898 	 33.339 
1899 	 33.339 
1900 	 33.339 
1901 	 33.339 
1902 	 33.339 
1903 	 33.339 
1904 	 33.339 
1905 	 33.339 
1906 	 33.339 
1907 	 33.339 
1908 	 33.339 
1909 	 33.339 
1910 	 33.339 
1911 	 33.339 
1912 	 33.339 
1913 	 33.339 
1914 	 33.339 
1915 	 33.339 
1916 	 33.339 
1917 	 33.339 
1918 	 33.339 
1919 	 33.339 
1920 	 33.339 
1921 	 33.339 
1922 	 33.339 
1923 	 33.339 
1924 	 33.339 
1925 	 33.339 
1926 	 33.339 
1927 	 33.339 
1928 	 33.339 
1929 	 33.339 
1930 	 33.339 
1931 	 33.339 
1932 	 33.339 
1933 	 33.339 
1934 	 33.339 
1935 	 33.339 
1936 	 33.339 
1937 	 33.339 
1938 	 33.339 
1939 	 33.339 
1940 	 33.339 
1941 	 33.339 
1942 	 33.339 
1943 	 33.339 
1944 	 33.339 
1945 	 33.339 
1946 	 33.339 
1947 	 33.339 
1948 	 33.339 
1949 	 33.339 
1950 	 33.339 
1951 	 33.339 
1952 	 33.339 
1953 	 33.339 
1954 	 33.339 
1955 	 33.339 
1956 	 33.339 
1957 	 33.339 
1958 	 33.339 
1959 	 33.339 
1960 	 33.339 
1961 	 33.339 
1962 	 33.339 
1963 	 33.339 
1964 	 33.339 
1965 	 33.339 
1966 	 33.339 
1967 	 33.339 
1968 	 33.339 
1969 	 33.339 
1970 	 33.339 
1971 	 33.339 
1972 	 33.339 
1973 	 33.339 
1974 	 33.339 
1975 	 33.339 
1976 	 33.339 
1977 	 33.339 
1978 	 33.339 
1979 	 33.339 
1980 	 33.339 
1981 	 33.339 
1982 	 33.339 
1983 	 33.339 
1984 	 33.339 
1985 	 33.339 
1986 	 33.339 
1987 	 33.339 
1988 	 33.339 
1989 	 33.339 
1990 	 33.339 
1991 	 33.339 
1992 	 33.339 
1993 	 33.339 
1994 	 33.339 
1995 	 33.339 
1996 	 33.339 
1997 	 33.339 
1998 	 33.339 
1999 	 33.339 
2000 	 33.339 
2001 	 33.339 
2002 	 33.339 
2003 	 33.339 
2004 	 33.339 
2005 	 33.339 
2006 	 33.339 
2007 	 33.339 
2008 	 33.339 
2009 	 33.339 
2010 	 33.339 
2011 	 33.339 
2012 	 33.339 
2013 	 33.339 
2014 	 33.339 
2015 	 33.339 
2016 	 33.339 
2017 	 33.339 
2018 	 33.339 
2019 	 33.339 
2020 	 33.339 
2021 	 33.339 
2022 	 33.339 
2023 	 33.339 
2024 	 33.339 
2025 	 33.339 
2026 	 33.339 
2027 	 33.339 
2028 	 33.339 
2029 	 33.339 
2030 	 33.339 
2031 	 33.339 
2032 	 33.339 
2033 	 33.339 
2034 	 33.339 
2035 	 33.339 
2036 	 33.339 
2037 	 33.339 
2038 	 33.339 
2039 	 33.339 
2040 	 33.339 
2041 	 33.339 
2042 	 33.339 
2043 	 33.339 
2044 	 33.339 
2045 	 33.339 
2046 	 33.339 
2047 	 33.339 
2048 	 33.339 
2049 	 33.339 
2050 	 33.339 
2051 	 33.339 
2052 	 33.339 
2053 	 33.339 
2054 	 33.339 
2055 	 33.339 
2056 	 33.339 
2057 	 33.339 
2058 	 33.339 
2059 	 33.339 
2060 	 33.339 
2061 	 33.339 
2062 	 33.339 
2063 	 33.339 
2064 	 33.339 
2065 	 33.339 
2066 	 33.339 
2067 	 33.339 
2068 	 33.339 
2069 	 33.339 
2070 	 33.339 
2071 	 33.339 
2072 	 33.339 
2073 	 33.339 
2074 	 33.339 
2075 	 33.339 
2076 	 33.339 
2077 	 33.339 
2078 	 33.339 
2079 	 33.339 
2080 	 33.339 
2081 	 33.339 
2082 	 33.339 
2083 	 33.339 
2084 	 33.339 
2085 	 33.339 
2086 	 33.339 
2087 	 33.339 
2088 	 33.339 
2089 	 33.339 
2090 	 33.339 
2091 	 33.339 
2092 	 33.339 
2093 	 33.339 
2094 	 33.339 
2095 	 33.339 
2096 	 33.339 
2097 	 33.339 
2098 	 33.339 
2099 	 33.339 
2100 	 33.339 
2101 	 33.339 
2102 	 33.339 
2103 	 33.339 
2104 	 33.339 
2105 	 33.339 
2106 	 33.339 
2107 	 33.339 
2108 	 33.339 
2109 	 33.339 
2110 	 33.339 
2111 	 33.339 
2112 	 33.339 
2113 	 33.339 
2114 	 33.339 
2115 	 33.339 
2116 	 33.339 
2117 	 33.339 
2118 	 33.339 
2119 	 33.339 
2120 	 33.339 
2121 	 33.339 
2122 	 33.339 
2123 	 33.339 
2124 	 33.339 
2125 	 33.339 
2126 	 33.339 
2127 	 33.339 
2128 	 33.339 
2129 	 33.339 
2130 	 33.339 
2131 	 33.339 
2132 	 33.339 
2133 	 33.339 
2134 	 33.339 
2135 	 33.339 
2136 	 33.339 
2137 	 33.339 
2138 	 33.339 
2139 	 33.339 
2140 	 33.339 
2141 	 33.339 
2142 	 33.339 
2143 	 33.339 
2144 	 33.339 
2145 	 33.339 
2146 	 33.339 
2147 	 33.339 
2148 	 33.339 
2149 	 33.339 
2150 	 33.339 
2151 	 33.339 
2152 	 33.339 
2153 	 33.339 
2154 	 33.339 
2155 	 33.339 
2156 	 33.339 
2157 	 33.339 
2158 	 33.339 
2159 	 33.339 
2160 	 33.339 
2161 	 33.339 
2162 	 33.339 
2163 	 33.339 
2164 	 33.339 
2165 	 33.339 
2166 	 33.339 
2167 	 33.339 
2168 	 33.339 
2169 	 33.339 
2170 	 33.339 
2171 	 33.339 
2172 	 33.339 
2173 	 33.339 
2174 	 33.339 
2175 	 33.339 
2176 	 33.339 
2177 	 33.339 
2178 	 33.339 
2179 	 33.339 
2180 	 33.339 
2181 	 33.339 
2182 	 33.339 
2183 	 33.339 
2184 	 33.339 
2185 	 33.339 
2186 	 33.339 
2187 	 33.339 
2188 	 33.339 
2189 	 33.339 
2190 	 33.339 
2191 	 33.339 
2192 	 33.339 
2193 	 33.339 
2194 	 33.339 
2195 	 33.339 
2196 	 33.339 
2197 	 33.339 
2198 	 33.339 
2199 	 33.339 
2200 	 33.339 
2201 	 33.339 
2202 	 33.339 
2203 	 33.339 
2204 	 33.339 
2205 	 33.339 
2206 	 33.339 
2207 	 33.339 
2208 	 33.339 
2209 	 33.339 
2210 	 33.339 
2211 	 33.339 
2212 	 33.339 
2213 	 33.339 
2214 	 33.339 
2215 	 33.339 
2216 	 33.339 
2217 	 33.339 
2218 	 33.339 
2219 	 33.339 
2220 	 33.339 
2221 	 33.339 
2222 	 33.339 
2223 	 33.339 
2224 	 33.339 
2225 	 33.339 
2226 	 33.339 
2227 	 33.339 
2228 	 33.339 
2229 	 33.339 
2230 	 33.339 
2231 	 33.339 
2232 	 33.339 
2233 	 33.339 
2234 	 33.339 
2235 	 33.339 
2236 	 33.339 
2237 	 33.339 
2238 	 33.339 
2239 	 33.339 
2240 	 33.339 
2241 	 33.339 
2242 	 33.339 
2243 	 33.339 
2244 	 33.339 
2245 	 33.339 
2246 	 33.339 
2247 	 33.339 
2248 	 33.339 
2249 	 33.339 
2250 	 33.339 
2251 	 33.339 
2252 	 33.339 
2253 	 33.339 
2254 	 33.339 
2255 	 33.339 
2256 	 33.339 
2257 	 33.339 
2258 	 33.339 
2259 	 33.339 
2260 	 33.339 
2261 	 33.339 
2262 	 33.339 
2263 	 33.339 
2264 	 33.339 
2265 	 33.339 
2266 	 33.339 
2267 	 33.339 
2268 	 33.339 
2269 	 33.339 
2270 	 33.339 
2271 	 33.339 
2272 	 33.339 
2273 	 33.339 
2274 	 33.339 
2275 	 33.339 
2276 	 33.339 
2277 	 33.339 
2278 	 33.339 
2279 	 33.339 
2280 	 33.339 
2281 	 33.339 
2282 	 33.339 
2283 	 33.339 
2284 	 33.339 
2285 	 33.339 
2286 	 33.339 
2287 	 33.339 
2288 	 33.339 
2289 	 33.339 
2290 	 33.339 
2291 	 33.339 
2292 	 33.339 
2293 	 33.339 
2294 	 33.339 
2295 	 33.339 
2296 	 33.339 
2297 	 33.339 
2298 	 33.339 
2299 	 33.339 
2300 	 33.339 
2301 	 33.339 
2302 	 33.339 
2303 	 33.339 
2304 	 33.339 
2305 	 33.339 
2306 	 33.339 
2307 	 33.339 
2308 	 33.339 
2309 	 33.339 
2310 	 33.339 
2311 	 33.339 
2312 	 33.339 
2313 	 33.339 
2314 	 33.339 
2315 	 33.339 
2316 	 33.339 
2317 	 33.339 
2318 	 33.339 
2319 	 33.339 
2320 	 33.339 
2321 	 33.339 
2322 	 33.339 
2323 	 33.339 
2324 	 33.339 
2325 	 33.339 
2326 	 33.339 
2327 	 33.339 
2328 	 33.339 
2329 	 33.339 
2330 	 33.339 
2331 	 33.339 
2332 	 33.339 
2333 	 33.339 
2334 	 33.339 
2335 	 33.339 
2336 	 33.339 
2337 	 33.339 
2338 	 33.339 
2339 	 33.339 
2340 	 33.339 
2341 	 33.339 
2342 	 33.339 
2343 	 33.339 
2344 	 33.339 
2345 	 33.339 
2346 	 33.339 
2347 	 33.339 
2348 	 33.339 
2349 	 33.339 
2350 	 33.339 
2351 	 33.339 
2352 	 33.339 
2353 	 33.339 
2354 	 33.339 
2355 	 33.339 
2356 	 33.339 
2357 	 33.339 
2358 	 33.339 
2359 	 33.339 
2360 	 33.339 
2361 	 33.339 
2362 	 33.339 
2363 	 33.339 
2364 	 33.339 
2365 	 33.339 
2366 	 33.339 
2367 	 33.339 
2368 	 33.339 
2369 	 33.339 
2370 	 33.339 
2371 	 33.339 
2372 	 33.339 
2373 	 33.339 
2374 	 33.339 
2375 	 33.339 
2376 	 33.339 
2377 	 33.339 
2378 	 33.339 
2379 	 33.339 
2380 	 33.339 
2381 	 33.339 
2382 	 33.339 
2383 	 33.339 
2384 	 32.544 
2385 	 30.951 
2386 	 30.951 
2387 	 30.951 
2388 	 30.951 
2389 	 30.951 
2390 	 30.951 
2391 	 30.951 
2392 	 30.951 
2393 	 30.951 
2394 	 30.951 
2395 	 30.951 
2396 	 30.951 
2397 	 30.951 
2398 	 30.951 
2399 	 30.951 
2400 	 30.951 
2401 	 30.951 
2402 	 30.951 
2403 	 30.951 
2404 	 30.951 
2405 	 30.951 
2406 	 30.951 
2407 	 30.951 
2408 	 30.951 
2409 	 30.951 
2410 	 30.951 
2411 	 30.951 
2412 	 30.951 
2413 	 30.951 
2414 	 30.951 
2415 	 30.951 
2416 	 30.951 
2417 	 30.951 
2418 	 30.951 
2419 	 30.951 
2420 	 30.951 
2421 	 30.951 
2422 	 30.951 
2423 	 30.951 
2424 	 30.951 
2425 	 30.951 
2426 	 30.951 
2427 	 30.951 
2428 	 30.951 
2429 	 30.951 
2430 	 30.951 
2431 	 30.951 
2432 	 30.951 
2433 	 30.951 
2434 	 30.951 
2435 	 30.951 
2436 	 30.951 
2437 	 30.951 
2438 	 30.951 
2439 	 30.951 
2440 	 30.951 
2441 	 30.951 
2442 	 30.951 
2443 	 30.951 
2444 	 30.951 
2445 	 30.951 
2446 	 30.951 
2447 	 30.951 
2448 	 30.951 
2449 	 30.951 
2450 	 30.951 
2451 	 30.951 
2452 	 30.951 
2453 	 30.951 
2454 	 30.951 
2455 	 30.951 
2456 	 30.951 
2457 	 30.951 
2458 	 30.951 
2459 	 30.951 
2460 	 30.951 
2461 	 30.951 
2462 	 30.951 
2463 	 30.951 
2464 	 30.951 
2465 	 30.951 
2466 	 30.951 
2467 	 30.951 
2468 	 30.951 
2469 	 30.951 
2470 	 30.951 
2471 	 30.951 
2472 	 30.951 
2473 	 30.951 
2474 	 30.951 
2475 	 30.951 
2476 	 30.951 
2477 	 30.951 
2478 	 30.951 
2479 	 30.951 
2480 	 30.951 
2481 	 30.951 
2482 	 30.951 
2483 	 30.951 
2484 	 30.951 
2485 	 30.951 
2486 	 30.951 
2487 	 30.951 
2488 	 30.951 
2489 	 30.951 
2490 	 30.951 
2491 	 30.951 
2492 	 30.951 
2493 	 30.951 
2494 	 30.951 
2495 	 30.951 
2496 	 30.951 
2497 	 30.951 
2498 	 30.951 
2499 	 30.951 
2500 	 30.951 
2501 	 30.951 
2502 	 30.951 
2503 	 30.951 
2504 	 30.951 
2505 	 30.951 
2506 	 30.951 
2507 	 30.951 
2508 	 30.951 
2509 	 30.951 
2510 	 30.951 
2511 	 30.951 
2512 	 30.951 
2513 	 30.951 
2514 	 30.951 
2515 	 30.951 
2516 	 30.951 
2517 	 30.951 
2518 	 30.951 
2519 	 30.951 
2520 	 30.951 
2521 	 30.951 
2522 	 30.951 
2523 	 30.951 
2524 	 30.951 
2525 	 30.951 
2526 	 30.951 
2527 	 30.951 
2528 	 30.951 
2529 	 30.951 
2530 	 30.951 
2531 	 30.951 
2532 	 30.951 
2533 	 30.951 
2534 	 30.951 
2535 	 30.951 
2536 	 30.951 
2537 	 30.951 
2538 	 30.951 
2539 	 30.951 
2540 	 30.951 
2541 	 30.951 
2542 	 30.951 
2543 	 30.951 
2544 	 30.951 
2545 	 30.951 
2546 	 30.951 
2547 	 30.951 
2548 	 30.951 
2549 	 30.951 
2550 	 30.951 
2551 	 30.951 
2552 	 30.951 
2553 	 30.951 
2554 	 30.951 
2555 	 30.951 
2556 	 30.951 
2557 	 30.951 
2558 	 30.951 
2559 	 30.951 
2560 	 30.951 
2561 	 30.951 
2562 	 30.951 
2563 	 30.951 
2564 	 30.951 
2565 	 30.951 
2566 	 30.951 
2567 	 30.951 
2568 	 30.951 
2569 	 30.951 
2570 	 30.951 
2571 	 30.951 
2572 	 30.951 
2573 	 30.951 
2574 	 30.951 
2575 	 30.951 
2576 	 30.951 
2577 	 30.951 
2578 	 30.951 
2579 	 30.951 
2580 	 30.951 
2581 	 30.951 
2582 	 30.951 
2583 	 30.951 
2584 	 30.951 
2585 	 30.951 
2586 	 30.951 
2587 	 30.951 
2588 	 30.951 
2589 	 30.951 
2590 	 30.951 
2591 	 30.951 
2592 	 30.951 
2593 	 30.951 
2594 	 30.951 
2595 	 30.951 
2596 	 30.951 
2597 	 30.951 
2598 	 30.951 
2599 	 30.951 
2600 	 30.951 
2601 	 30.951 
2602 	 30.951 
2603 	 30.951 
2604 	 30.951 
2605 	 30.951 
2606 	 30.951 
2607 	 30.951 
2608 	 30.951 
2609 	 30.951 
2610 	 30.951 
2611 	 30.951 
2612 	 30.951 
2613 	 30.951 
2614 	 30.951 
2615 	 30.951 
2616 	 30.951 
2617 	 30.951 
2618 	 30.951 
2619 	 30.951 
2620 	 30.951 
2621 	 30.951 
2622 	 30.951 
2623 	 30.951 
2624 	 30.951 
2625 	 30.951 
2626 	 30.951 
2627 	 30.951 
2628 	 30.951 
2629 	 30.951 
2630 	 30.951 
2631 	 30.951 
2632 	 30.951 
2633 	 30.951 
2634 	 30.951 
2635 	 30.951 
2636 	 30.951 
2637 	 30.951 
2638 	 30.951 
2639 	 30.951 
2640 	 30.951 
2641 	 30.951 
2642 	 30.951 
2643 	 30.951 
2644 	 30.951 
2645 	 30.951 
2646 	 30.951 
2647 	 30.951 
2648 	 30.951 
2649 	 30.951 
2650 	 30.951 
2651 	 30.951 
2652 	 30.951 
2653 	 30.951 
2654 	 30.951 
2655 	 30.951 
2656 	 30.951 
2657 	 30.951 
2658 	 30.951 
2659 	 30.951 
2660 	 30.951 
2661 	 30.951 
2662 	 30.951 
2663 	 30.951 
2664 	 30.951 
2665 	 30.951 
2666 	 30.951 
2667 	 30.951 
2668 	 30.951 
2669 	 30.951 
2670 	 30.951 
2671 	 30.951 
2672 	 30.951 
2673 	 30.951 
2674 	 30.951 
2675 	 30.951 
2676 	 30.951 
2677 	 30.951 
2678 	 30.951 
2679 	 30.951 
2680 	 30.951 
2681 	 30.951 
2682 	 30.951 
2683 	 30.951 
2684 	 30.951 
2685 	 30.951 
2686 	 30.951 
2687 	 30.951 
2688 	 30.951 
2689 	 30.951 
2690 	 30.951 
2691 	 30.951 
2692 	 30.951 
2693 	 30.951 
2694 	 30.951 
2695 	 30.951 
2696 	 30.951 
2697 	 30.951 
2698 	 30.951 
2699 	 30.951 
2700 	 30.951 
2701 	 30.951 
2702 	 30.951 
2703 	 30.951 
2704 	 30.951 
2705 	 30.951 
2706 	 30.951 
2707 	 30.951 
2708 	 30.951 
2709 	 30.951 
2710 	 30.951 
2711 	 30.951 
2712 	 30.951 
2713 	 30.951 
2714 	 30.951 
2715 	 30.951 
2716 	 30.951 
2717 	 30.951 
2718 	 30.951 
2719 	 30.951 
2720 	 30.951 
2721 	 30.951 
2722 	 30.951 
2723 	 30.951 
2724 	 30.951 
2725 	 30.951 
2726 	 30.951 
2727 	 30.951 
2728 	 30.951 
2729 	 30.951 
2730 	 30.951 
2731 	 30.951 
2732 	 30.951 
2733 	 30.951 
2734 	 30.951 
2735 	 30.951 
2736 	 30.951 
2737 	 30.951 
2738 	 30.951 
2739 	 30.951 
2740 	 30.951 
2741 	 30.951 
2742 	 30.951 
2743 	 30.951 
2744 	 30.951 
2745 	 30.951 
2746 	 30.951 
2747 	 30.951 
2748 	 30.951 
2749 	 30.951 
2750 	 30.951 
2751 	 30.951 
2752 	 30.951 
2753 	 30.951 
2754 	 30.951 
2755 	 30.951 
2756 	 30.951 
2757 	 30.951 
2758 	 30.951 
2759 	 30.951 
2760 	 30.951 
2761 	 30.951 
2762 	 30.951 
2763 	 30.951 
2764 	 30.951 
2765 	 30.951 
2766 	 30.951 
2767 	 30.951 
2768 	 30.951 
2769 	 30.951 
2770 	 30.951 
2771 	 30.951 
2772 	 30.951 
2773 	 30.951 
2774 	 30.951 
2775 	 30.951 
2776 	 30.951 
2777 	 30.951 
2778 	 30.951 
2779 	 30.951 
2780 	 30.951 
2781 	 30.951 
2782 	 30.951 
2783 	 30.951 
2784 	 30.951 
2785 	 30.951 
2786 	 30.951 
2787 	 30.951 
2788 	 30.951 
2789 	 30.951 
2790 	 30.951 
2791 	 30.951 
2792 	 30.951 
2793 	 30.951 
2794 	 30.951 
2795 	 30.951 
2796 	 30.951 
2797 	 30.951 
2798 	 30.951 
2799 	 30.951 
2800 	 30.951 
2801 	 30.951 
2802 	 30.951 
2803 	 30.951 
2804 	 30.951 
2805 	 30.951 
2806 	 30.951 
2807 	 30.951 
2808 	 30.951 
2809 	 30.951 
2810 	 30.951 
2811 	 30.951 
2812 	 30.951 
2813 	 30.951 
2814 	 30.951 
2815 	 30.951 
2816 	 30.951 
2817 	 30.951 
2818 	 30.951 
2819 	 30.951 
2820 	 30.951 
2821 	 30.951 
2822 	 30.951 
2823 	 30.951 
2824 	 30.951 
2825 	 30.951 
2826 	 30.951 
2827 	 30.951 
2828 	 30.951 
2829 	 30.951 
2830 	 30.951 
2831 	 30.951 
2832 	 30.951 
2833 	 30.951 
2834 	 30.951 
2835 	 30.951 
2836 	 30.951 
2837 	 30.951 
2838 	 30.951 
2839 	 30.951 
2840 	 30.951 
2841 	 30.951 
2842 	 30.951 
2843 	 30.951 
2844 	 30.951 
2845 	 30.951 
2846 	 30.951 
2847 	 30.951 
2848 	 30.951 
2849 	 30.951 
2850 	 30.951 
2851 	 30.951 
2852 	 30.951 
2853 	 30.951 
2854 	 30.951 
2855 	 30.951 
2856 	 30.951 
2857 	 30.951 
2858 	 30.951 
2859 	 30.951 
2860 	 30.951 
2861 	 30.951 
2862 	 30.951 
2863 	 30.951 
2864 	 30.951 
2865 	 30.951 
2866 	 30.951 
2867 	 30.951 
2868 	 30.951 
2869 	 30.951 
2870 	 30.951 
2871 	 30.951 
2872 	 30.951 
2873 	 30.951 
2874 	 30.951 
2875 	 30.951 
2876 	 30.951 
2877 	 30.951 
